"Ward No","Ward Name","Sub Division","Division","Assembly Constituency","Zone Name","Park Name","Latitude ","Longitude","Square Meter","","","","","","","","",""
"161","Hosakerehalli","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","ANJANANAGAR PARK","12.930124","77.542243","784.00","","","","","","","","",""
"161","Hosakerehalli","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","ANJANANAGAR PARK","12.930124","77.542243","784.00","","","","","","","","",""
"161","Hosakerehalli","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","HILL VIEW APARTMET, MANJUNATHA NAGAR PARK","12.927268","77.542355","470.00","","","","","","","","",""
"161","Hosakerehalli","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Nandanavana park","12.935294","77.53549","3,934.00","","","","","","","","",""
"161","Hosakerehalli","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Anjanapura","12.930124","77.542243","784.00","","","","","","","","",""
"161","Hosakerehalli","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Hill view aooartment Manjunathnagara park","12.927268","77.542355","470.00","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","Pushpanjali Park","12.934526","77.543128","3,930.00","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","Swamy Vivekananda  Park","12.939489","77.547382","7,218.00","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","Sir M.Visheshwaraiah Park Avalahalli","12.942624","77.542778","6,589.34","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","Sir M.Visheshwaraiah Park Avalahalli","12.942624","77.542778","6,589.34","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","Panchavati  Park","12.932799","77.543943","2,748.90","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","Shakthi Ganapathi Park","12.938641","77.545686","1,360.00","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","80 feet MankuThimma Park","12.931132","77.54447","2,127.00","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","Dr. Muttu Raj Park (SBM Colony Park)","12.939747","77.559584","2,419.50","","","","","","","","",""
"162","Giri Nagara","GiriNagara","Basavanagudi","Basavanagudi","South","80 feet MankuThimma Park","12.931132","77.54447","2,127.00","","","","","","","","",""
"163","Katriguppe","GiriNagara","Basavanagudi","Basavanagudi","South","Mysore Mallige Park","12.929699","77.5478","5,478.00","","","","","","","","",""
"163","Katriguppe","GiriNagara","Basavanagudi","Basavanagudi","South","Kempegowda Layout Park","12.9322","77.548998","956.28","","","","","","","","",""
"164","Vidya Peeta Ward","Basavanagudi","Basavanagudi","Basavanagudi","South","SriKanteshwara Park","12.926647","77.554364","0.00","","","","","","","","",""
"164","Vidya Peeta Ward","Basavanagudi","Basavanagudi","Basavanagudi","South","Bhaskar Park","12.938562","77.563221","887.00","","","","","","","","",""
"164","Vidya Peeta Ward","Basavanagudi","Basavanagudi","Basavanagudi","South","Rock Garden Park","12.940132","77.561932","1,621.00","","","","","","","","",""
"164","Vidya Peeta Ward","Basavanagudi","Basavanagudi","Basavanagudi","South","Soorat Ashwath Park","12.925619","77.553483","1,682.00","","","","","","","","",""
"164","Vidya Peeta Ward","Basavanagudi","Basavanagudi","Basavanagudi","South","Kuvempu Kridangana Park","12.937271","77.559649","2,529.68","","","","","","","","",""
"164","Vidya Peeta Ward","Basavanagudi","Basavanagudi","Basavanagudi","South","SriKanteshwara Park","12.926647","77.554364","5,569.76","","","","","","","","",""
"165","Ganesh Mandir Ward","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","BANASHANKARI 2ND STAGE, BRUDAVANA PARK","12.924777","77.566548","10,985.00","","","","","","","","",""
"165","Ganesh Mandir Ward","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","DVG PARK","12.923183","77.563959","1,860.00","","","","","","","","",""
"165","Ganesh Mandir Ward","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","BANAGIRI PARK","12.922811","77.558614","7,076.00","","","","","","","","",""
"165","Ganesh Mandir Ward","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Kuvempu park near Bsk BDA complex","12.924575","77.566278","2,988.00","","","","","","","","",""
"165","Ganesh Mandir Ward","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Park oppo.to fire station 28th & 29th main road","12.922176","77.561585","573.00","","","","","","","","",""
"165","Ganesh Mandir Ward","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","park near Dhanvanthri maternity hospital,26th & 27th cross","12.923486","77.563895","1,945.00","","","","","","","","",""
"165","Ganesh Mandir Ward","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Dharmagiri manjunath swamy te,ple park","12.925008","77.565077","750.00","","","","","","","","",""
"166","Kari Sandra","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","laxman roa boluevaed children's ply groud d part park 27th and 30th cross road","12.934468","77.579769","7,155.00","","","","","","","","",""
"166","Kari Sandra","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","lakshman rao bullevard E part","12.925036","77.580392","4,920.00","","","","","","","","",""
"166","Kari Sandra","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Uma maheshwari park","12.928674","77.572752","2,065.00","","","","","","","","",""
"166","Kari Sandra","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Yediyur maternity hospital park","12.926567","77.57656","1,689.00","","","","","","","","",""
"166","Kari Sandra","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Lakshmanraobullevard F part park","12.928108","77.580475","15,004.00","","","","","","","","",""
"166","Kari Sandra","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","BSK bus stand near BMTC Depo park","12.918474","77.573191","1,270.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Laxman Rao Boulevard -A Part Park (Surana College part-1)","12.935441","77.579847","6,194.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","BASAVANGUDI CO-OPERATIVE SOCIETY OPP PARK, JAYANAGAR, 3RD BLOCK PARK","12.935134","77.583233","1,563.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Yediyur lake Park","12.932584","77.576624","16,161.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Laxman Rao Boulevard -B Part Park Between 20 & 22nd Cross (Children""s Park)","12.93238","77.579797","1,508.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Maintenance of Yediur A.K Colony Ambedkar Park","12.934542","77.577263","1,477.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Lakshman Rao Boulevard Nursery Portion 4th and 5th main road, S Part","12.926739","77.580437","9,708.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Aane Bande Park","12.933731","77.582419","1,272.00","","","","","","","","",""
"167","Yediyur","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Laxman Rao Boulevard -C-Part Park (Chandavalli Thota Park)","12.934571","77.580427","7,723.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Lakshman rao bullevard park 5th main,4th block","12.917659","77.580478","2,895.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Lakshman rao bullevard O park 5th mai 4th block jayanagara","12.92877","77.580626","3,081.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Brundavan park","12.92126","77.595516","7,953.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Akkamahadevi park","12.917249","77.588321","4,735.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Dr vishnuvardhan vishrathi vana 28th main,35th b cross,4th t block","12.925109","77.59461","6,063.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Lakshmanrao bullevard Q park jayanagara","12.927631","77.579823","3,871.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Lakshman rao bullevard R park","12.924415","77.579972","2,500.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","11th B main 5th block Shakthi ganapathi temple park","12.920999","77.589157","0.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","PATTABHI RAMNAGAR (G.N.R.) PARK","12.921192","77.589185","4,387.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Laxman Rao Boulevard ""M"" Part Park","12.924996","77.580451","10,515.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Jayanagar, 4th T Block, M.L.A Office Behind Park","12.925157","77.590354","4,631.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Jayanagara 4th T Block, 28th Main Park(Bangalore-one Office)","12.925039","77.595598","5,031.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Laxman Rao Boulevard -P Part Park between 27th to 30th Cross Laxman Rao Boulevard -Q Part Park Between 22nd and 25th Cross Laxman Rao Boulevard -R Part Park between 25th and 27th Cross","12.931283","77.580435","7,113.00","","","","","","","","",""
"168","Pattabhi Ram Nagara","JayaNagara","JayaNagara","Jaya Nagara","South","Jayanagar, 4th T Block, Shakthi Ganapathi Temple Opp Park","12.925285","77.591307","3,782.00","","","","","","","","",""
"169","Byra Sandra","JayaNagara","JayaNagara","Jaya Nagara","South","2nd cross byrasandra village","12.931446","77.589785","347.00","","","","","","","","",""
"169","Byra Sandra","JayaNagara","JayaNagara","Jaya Nagara","South","Swimming pool park jayanagara","12.933799","77.58719","4,886.00","","","","","","","","",""
"169","Byra Sandra","JayaNagara","JayaNagara","Jaya Nagara","South","7th main,lic colony byrasandra park","12.933105","77.592204","522.00","","","","","","","","",""
"169","Byra Sandra","JayaNagara","JayaNagara","Jaya Nagara","South","lic colony 2nd main 3rd cross","12.930879","77.590207","1,661.00","","","","","","","","",""
"169","Byra Sandra","JayaNagara","JayaNagara","Jaya Nagara","South","Jayanagar Complex Park","12.924769","77.582494","773.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","infront of Saibaba temple park","12.919019","77.603229","1,457.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","East end A main park","12.917112","77.597376","667.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","East end B park","12.917964","77.598407","1,606.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","East end C main road","12.918339","77.597736","1,089.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","East end D Main road park","12.919712","77.598135","879.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","NAL layout 3rd & 4thmain park","12.925189","77.59898","997.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","jayanagar 9th t block 36th ccross childrens park","12.923568","77.592977","1,946.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","N.A.L.LAYOUT 2ND MAIN 1ST CROSS 2ND CROSS PARK","12.926059","77.598144","421.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","N.A.L Layout, 2ND  MAIN CHILDREN'S PARK","12.925523","77.59901","682.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","N.A.L Layout, 1st Cross, 2nd Main Road Park","12.925978","77.59878","1,379.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","Nimhan's Colony Park","12.925099","77.597495","1,942.00","","","","","","","","",""
"170","Jaya Nagara East","JayaNagara","JayaNagara","Jaya Nagara","South","N.A.L Layout, 2nd Main Road 4th cross Park","12.924606","77.598872","554.00","","","","","","","","",""
"171","Gurappana Palya","JayaNagara","JayaNagara","Jaya Nagara","South","MARUTHI LAYOUT PARK","12.92072","77.607218","2,255.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","B.T.M, 1st Stage, Dollars""s Sector Colony Drainage Next Park","12.917628","77.619615","1,010.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","B.T.M, 1st Stage, Vinayaka Layout Park 1st and 3rd cross","12.916722","77.619067","511.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","Maintenance of B.T.M 1st Stage Dollar's Sector Colony Park","12.919018","77.620336","1,261.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","BTM Layout, 1st Stage, Madivala Thavarekere Ashwath Katte Next to Government School Park","12.917422","77.610422","645.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","BTM Layout, 1st Stage, Park Between 20th Main Road and 2nd Cross  (Samparka kendra)","12.917585","77.612222","2,031.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","BTM Layout, 1st Stage, Venkateshwara Layout, 2nd and 3rd Main Road, 13th Cross Road park","12.922143","77.616572","682.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","B.T.M, 1st Stage, 16th Main Road, Ward Office Park","12.919117","77.610038","5,480.00","","","","","","","","",""
"172","Madivala","BTM Layout","BTM Layout","BTM Layout","South","B.T.M, 1st Stage, 16th Main Road, KEB Office Backside Park","12.917832","77.610364","5,098.00","","","","","","","","",""
"173","Jakka Sandra","Koramangala","BTM Layout","BTM Layout","South","Teacher Colony Park 1st Avenue Road and 4th Main Park","12.918308","77.630504","2,133.00","","","","","","","","",""
"173","Jakka Sandra","Koramangala","BTM Layout","BTM Layout","South","Teacher's Colony, Between 2nd and 3rd main road 6th avenue road park","12.917488","77.629026","1,353.00","","","","","","","","",""
"173","Jakka Sandra","Koramangala","BTM Layout","BTM Layout","South","Teacher's Colony, 6th Avenue, park Between 4th and 5th Main Road Park","12.918454","77.635836","2,154.00","","","","","","","","",""
"173","Jakka Sandra","Koramangala","BTM Layout","BTM Layout","South","Teacher Colony Park 5th and 6th Main Road Park","12.916732","77.632867","1,427.00","","","","","","","","",""
"173","Jakka Sandra","Koramangala","BTM Layout","BTM Layout","South","H.S.R, 5th Sector, 4th Cross Park","12.918349","77.63658","1,818.00","","","","","","","","",""
"173","Jakka Sandra","Koramangala","BTM Layout","BTM Layout","South","KSRPC Quarters inside Park Jakkasandra","12.920437","77.631591","28,900.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","H.S.R layout sector 1 25th main 11th cross gamesha temple park","12.917523","77.650657","2,772.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","hsr layout sector-1,28th main and 11th cross","12.917045","77.652967","6,538.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","H S R layout 6th sector-6 14th c cross I A S OFFICER LAYOUT","12.914973","77.627656","4,010.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","h s r layout sector-6 3rd main 16th  B cross","12.91289","77.628996","6,590.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","H S R layout sector 6 I A S OFFICER CLUB PARK 1ST MAIN","12.914815","77.627167","1,300.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","h s r layout 7th.7and8th main 22nd and 23rd","12.90932","77.633658","2,334.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","h s r layout sector-1 22nd and A main 23rd cross","12.917672","77.650483","2,575.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","h s r layout sector 22 nd A main and 15 B main","12.916347","77.647825","4,575.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","h s r layout sector-2 niffti collage back said park","12.910645","77.652552","1,203.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","h s r layout sector-1 24th main B D A park","12.919163","77.649587","7,427.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","h s r layout 6th sector-6","12.914775","77.634379","4,028.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","H S R layout sector-6 3rd main road sptika hospital near","12.914836","77.630103","4,550.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","hsr layout sector-2 Cristina grave yard near park","12.901292","77.649608","2,010.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","hsr layout sun city appertmen perimes","12.923674","77.665089","8,100.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","hsr layout sectore -7 19th cross","12.910975","77.633422","7,304.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","HSR LAYOUT 4TH MAIN 19 AND 20TH CROSS","12.910607","77.631346","2,093.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","hsr layout sector-7 11th main ganesha tempal","12.906864","77.634859","3,557.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","hsr layout sector -7 11main 24th cross","12.909675","77.633679","3,557.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","hsr layout sector-2 26th main","12.904359","77.65003","2,057.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","HSR Layout Sector-2, 25th Mnian, Near electrical Power Station","12.90436","77.649967","3,400.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","HSR LAYOUT SECTOR-4, 17THJ MAIN & 15TH CROSS","12.913602","77.642412","5,050.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","HSR LAYOUT SECTOR-3, 24TH CROSS MANGAMANAPALYA","12.907574","77.640537","5,544.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","HSR LAYOUT SECTOR-4, 15TH CROSS, 17TH MAIN,  NEAR KARA SCHOOL","12.913631","77.642608","2,941.00","","","","","","","","",""
"174","HSR Layout","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","IBLUR LAKE PREMISES","12.922187","77.665791","0.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at Devarachikkanahalli near Sy No.19, in Bommanahalli zone","12.896617","77.616974","0.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at Devarachikkanahalli near burial ground  in Bommanahalli zone","12.896965","77.616205","555.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","Btm layout,4th stage,2nd block,kptcl tamar4ind park","12.89048","77.616363","2,510.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","Btm layout,4th stage,nyanapannahalli main road park","12.8846906","77.6181029","3,400.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","BTM layout,4th stage1st block,3rd main road","12.891336","77.618773","3,303.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","Bharath co operative society,Virat nagar","12.903399","77.620775","3,294.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","bengalore barth co-opertive society layout viratanagar","12.903399","77.620775","3,294.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","b t m layout 4th stage 1 block 3rd main 5th cross","12.891336","77.618773","3,303.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","B T M la 4tyout stage naynapanahalli","12.892931","77.613951","3,400.00","","","","","","","","",""
"175","Bommanahalli","Bommanahalli","Bommanahalli","Bommana Halli","Bommanahalli","b t m layout 4th stage 2 block k p t c l park","12.914761","77.620402","2,510.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","BTM layout 2nd stage SFHS part 1 & 2,miniforest ,3nd 5th cross park","12.914611","77.601046","1,593.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","BTM layout 2nd stage SFHS part 1 & 2,miniforest ,3nd 5th cross park","12.914611","77.601046","0.19","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","KAS officers layout 37th th main Road park","12.916631","77.622373","285.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","Kuvempu Park and Play Ground,B.T.M Layout, 2nd Stage, MICO Layout","12.914553","77.60858","10,603.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","Nandana Vana, B.T.M Layout, 2nd Stage, MICO Layout Park","12.914991","77.604106","10,169.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","N.S.Palya, I.PP, 1st Main Road Park","12.9112","77.601546","6,269.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","B.T.M 2nd Stage S.F.H.S Part-1 (Mini Forest) Park  and 5th and 6th Cross,SFHS, Mini Forest Park","12.915339","77.601592","2,141.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","B.T.M, 2nd Stage, 26 and 27th Main Road(Shakthi Ganapathi Temple Opp) Park","12.911982","77.61358","3,365.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","B.T.M, 2nd Stage 28th and 29th Main Road Park(Shakthi Ganapathi Backside) Park","12.9148955","77.6149929","3,348.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","K.A.S Colony Park 37th main road","12.916631","77.622373","2,375.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","M.E.S College Backside Park (EWS Colony)","12.9165455","77.6097948","3,507.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","B.T.M 2nd Stage, Between 26 and 27 Main Road Park","12.913618","77.613806","5,172.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","I.A.S Colony Park","12.910472","77.611626","5,969.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","BTM Layout, 2nd Stage Ring Road, 45th Cross, BMTC Bus Stand Vacant Park Place","12.913131","77.619526","5,048.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","B.T.M layout 2nd stage K.A.S Officers Layout 35th main 6th cross","12.912674","77.613569","364.00","","","","","","","","",""
"176","BTM Layout","BTM Layout","BTM Layout","BTM Layout","South","B.T.M Layout, 2nd Stage, Between 6th and 7th Cross Triangular Park","12.910527","77.610321","324.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.Nagar, 3rd Stage, Part-1(Ring Road side), AnandaVana Park , J.P.Nagar, Miniforest Park Part 3 , J.P.Nagar, Miniforest Park Part- 4","12.906366","77.60074","7,740.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.Nagar, 4th Stage, Dollar's Colony, 2nd Cross Park","12.9052238","77.5968946","1,431.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","Maintenance of J.P Nagar 2nd StageK.S.R.T.C Layout 5th Cross Part-1 and 2 below  H.T.Line  Park","12.913818","77.592479","2,106.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","Jayangar, 8th Block, Gurumurthappa Choultry Opp Park,  Laxman Rao Boulevard ""G""  Part park,  Laxman Rao Boulevard ""H"" Part park, Laxman Rao Boulevard ""I"" Part park","12.917887","77.574184","947.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","Laxman Rao Boulevard  ""L"" Part park, Laxman Rao Boulevard ""K""  Part park,  Laxman Rao Boulevard ""J"" Part park","12.929002","77.579783","5,554.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","Jayanagar, 5th Block, 11th Main Road, Ganesha Temple Opp Park (Childrens park)","12.920485","77.582432","551.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.NAGAR MINIFOREST PARK PART-4","12.915353","77.598485","3,952.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.NAGARA MINIFOREST PARK PART-2","12.911701","77.598745","3,990.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J P Nagar 4th Stage mini forest dollors colony","12.905593","77.598257","1,191.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.NAGARA MINIFOREST PARK PART-3","12.913271","77.598619","3,857.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","CLARENCE SCHOOL NEAR MARENAHALLI GOVERNMENT SCHOOL PARK","12.903094","77.596465","4,000.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","K.S.R.T.C.LAYOUT PART-1 5TH AND 6TH MAIN ROAD PARK","12.911659","77.592164","1,641.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.NAGAR 4TH STAGE FREEDOM PARK","12.905154","77.599579","1,590.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.NAGAR 4TH PHASE 16TH CROSS PARK","12.905718","77.591275","1,436.00","","","","","","","","",""
